"OPMS";"UF";"Município";"Nome da Unidade";"Email";"Telefone";"Endereço";"Nível";"Região";"data atualização"
;"PB";"Campina Grande";"Secretaria Especial de Políticas para as Mulheres";"marlicastelobranco.abv@hotmail.com ";"(83) 3322-2368 / 8839-1631 / 8795-9181";"Rua Capitão Joã Alves de Lira, n. 354, Prata - Campina Grande/PB CEP: 58101-050";"Municipal";"Nordeste";29/12/2014
;"PB";"Capim";"Secretaria de Direitos da Mulher";;"(83) 3622-1085 (83)3622-1160";"Av. São Sebastião. S/n. Centro. Capim/BP. CEP: 58.278-000";"Municipal";"Nordeste";29/12/2014
;"PB";"Catingueira";"Secretaria da Mulher";;"(83) 3427-1267 / 99911-1126 ";"Rua José Vitoriano de Sousa, s/nº. Centro Catingueira/PB. CEP: 58.715-000 ";"Municipal";"Nordeste";
;"PB";"Conde";"Coordenadoria  Especial de  Politicas para as Mulheres.";"condepbmulher@gmail.com ";"(83) 98886-8433 / 99802-3001 / 99175-7667 / 99337-5115";"Rodovia PB, 018 km 03, S/N Conde PB. CEP: 58.322-000 ";"Municipal";"Nordeste";29/12/2014
;"PB";"Cubatí";"Coordenadoria de Políticas para as Mulheres, Negros e LGBTs";;"(83) 99859-0203";"R. Jose Araújo Dantas, nº 138. Cubatí - PB.  CEP: 58.167-000";"Municipal";"Nordeste";"22/07/2015 (sec. Estadual PB)"
;"PB";"Cuité";"Gerência de Políticas para Mulheres";"mulher@guarabira.pb.gov.br ";"(83) 3372-2385 / 99802-3001 / 99937-1941 
";"Rua 15 de Novembro, s/n. Centr.- Cuité/PB. CEP: 58.175-000";"Municipal";"Nordeste";
;"PB";"Cuitegi";"Secretaria da Mulher e da Diversidade Humana";"mulherediversidadehumana@cuitegi.pb.gov.br";"(83)98773-6627";"Rua Nossa Senhora do Rosário, 35. Centro. Cuitegi/PB. CEP: 58.208-000";"Municipal";"Nordeste";29/12/2014
;"PB";"Desterro";"Secretaria de Políticas para Mulheres";;"(83)3473-1273 /(83)98766-0595";"Rua Cônego Florentino, nº 55 - Centro. Desterro/PB. CEP: 58.695-000";"Municipal";"Nordeste";26/1/2015
;"PB";"Dona Inês";"Coordenadoria  de  Políticas para as Mulheres";"assistenciadonaines@yahoo.com.br ";"(83) 3377-1007";"Rua Projetada, s/nº . Nova Conquista. Dona Inês/PB. CEP: 58.228-000";"Municipal";"Nordeste";26/1/2015
;"PB";"Frei Martinho";"Coordenadoria de Políticas Públicas para as Mulheres";;;"Rua Manoel Francisco, s/n, Centro, Frei Martinho";"Municipal";"Nordeste";
;"PB";"Junco do Seridó";"Coordenadoria de Políticas Públicas para as Mulheres";;;;;;
;"PB";"Guarabira";"Secretaria Municipal de Políticas Públicas para Mulheres";"mulher@guarabira.pb.gov.br";"( 83 ) 3271-1946/ (83) 98706-7541";"Rua Solon de Lucena, n. 26. Centro. Guarabira /PB  CEP 58.200-000";"Municipal";"Nordeste";
;"PB";"Juazeirinho";"Coordenadoria  da Mulher e do Idoso";;"(83) 3382-1234 / 3382-1266 /9122-4466";"Praça João Pessoa, nº 05 - Centro - Juazeirinho/PB - CEP: 58.660-000";"Municipal";"Nordeste";29/12/2014
;"PB";"Junco do Seridó";"Coordenadoria de Políticas Públicas para as Mulheres";;"(83) 3464-1069
(83) 99802-2313";;"Municipal";"Nordeste";"22/07/2015 (sec. Estadual PB)"
;"PB";"Juru";"Secretaria de Políticas para as Mulheres";;"(83)9 9954-8490/ 3484-1152/ (83) 3484-1245 / (83) 3484-1188";"praça Manoel Florentino de Medeiros, 21.  Centro. Juru/PB. CEP: 58.750-0000";"Municipal";"Nordeste";29/10/2014
;"PB";"Lucena";"Coordenadoria  de Políticas para Mulheres";"social_lucena@hotmail.com";"(83) 3293-1984 /9 8718-7758 /9 8805-0935";"Av. Américo Falcão, 736 - Centro - Lucena/PB CEP: 58.315-000";"Municipal";"Nordeste";29/12/2014
;"PB";"Mamanguape";"Secretaria dos Direitos da Mulher";"secretariadamulher@mamanguape.pb.gov.br";"(83) 98855-7921184 / 3292-2784";"Av. Presidente Kennedy, s/n, Central Cultural Fênix -Centro - Mamanguape/PB - CEP: 58280-000";"Municipal";"Nordeste";29/12/2014
;"PB";"Patos";"Secretaria Executiva de Política para as Mulheres";"sepmulheres@patos.pb.gov.br";"(83)34212108/ 3421-2631/ 9 9934-6030";"Av Pres. Epitácio Pessoa, 91. Centro. Patos/PB. CEP: 58.704-000";"Municipal";"Nordeste";29/12/2014
;"PB";"Pedra Lavrada";"Departamento das Políticas da Mulher e da Diversidade Humana";;"(83) 98718-7089 / 3375-4055";"Rua Estudante Eliomar Cordeiro de Souza nº 99, Centro Pedra Lavrada - PB. CEP: 58.180.000 ";"Municipal";"Nordeste";"22/07/2015 (sec. Estadual PB)"
;"PB";"Picuí";"Coordenadoria  de  Politicas para as Mulheres.";"cppmp@hotmail.com";"(83) 3371-2393  / 8161-3646 / 9943-0867";"Rua Antônio Firmino  348 Picuí/PB CEP: 58187-000";"Municipal";"Nordeste";29/12/2014
;"PB";"Pombal";"Coordenadoria das Mulheres";;"(83) 99605-3818 / 99630-2280";"Rua Saturnino Clementino Ramos Filho, S/N Bairro Nova Vida 3. Pombal/PB. CEP: 58.000-000 ";"Municipal";"Nordeste";"22/07/2015 (sec. Estadual PB)"
;"PB";"Queimadas ";"Coordenadoria  dos Direitos da Mulher e da Diversidade Humana";"kalinetomaz@yahoo.com.br";"(83) 3392-2294 / 99112-1718/ 99145-8166";"Rua João Barbosa da silva n° 114. Queimados/PB. CEP: 58.475-000";"Municipal";"Nordeste";
;"PB";"Riacho dos Cavalos";"Secretaria de Políticas para Mulheres";;"(83)3449-1060 (83)9933-6701 ";"Rua Doutor Antonio Carneiro, nº 58. Centro. Riacho dos Cavalos/PB. CEP: 58.870-000";"Municipal";"Nordeste";"08/01/2015 (inf. Ligue 180)"
;"PB";"Santa Luzia";"Gerência de Políticas para as Mulheres";"gpmsantaluzia@hotmail.com  ";"(83) 99915-1553 / 3461-2299/ 3461-1489";"Praça Stanislaw s/n  - Antonio Bento -  Sta. Luzia/PB. CEP: 58.600-00";"Municipal";"Nordeste";29/12/2014
;"PB";"Santa Rita";"Secretaria Extraordinária de Políticas para Mulheres";"sppmsr@@gmail.com";"(83) 98814-5343";"Rua Flávio Ribeiro Coutinho, S/N, Centro. CEP: 58.300.000";"Municipal";"Nordeste";22/7/2015
;"PB";"São José de Piranhas";"Coordenadoria  de Mulheres";;"(83) 3552-1211 /99490-2918 / 99335-7220";"Rua Sabino Cipriano, s/n. Centro. São José de Piranhas/PB. CEP: 58.940-000";"Municipal";"Nordeste";29/12/2014
;"PB";"São José do Sabugi";"Coordenadoria  da Mulher";;"(83) 3467-1028 ";"Rua Projetada, s/n. Centro. São José de Sabugi/PB.  CEP: 58.610-000";"Municipal";"Nordeste";29/12/2014
;"PB";"São Mamede";"Coordenadoria  da Mulher e da Diversidade Humana";;"(83) 34621238 - 98734-4220";"Rua Júlio Nery, S/N, Centro. São Mamede /PB. CEP: 58.625.000";"Municipal";"Nordeste";22/7/2015
;"PB";"São Vicente do Seridó (desat.)";"Coordenadoria de Políticas Públicas da Mulher";;"(83) 98867-6121";"Rua Largo da Matriz, S/N, Centro CEP: 58.260.000 São Vicente do Seridó PB";"Municipal";"Nordeste";"22/07/2015 (sec. Estadual PB)"
;"PB";"Serra da Raiz";"Coordenadoria de Políticas Públicas da Mulher";;"(83) 99131-7948 / 99404-4404 /3684-1092";;"Municipal";"Nordeste";"22/07/2015 (sec. Estadual PB)"
;"PB";"Sossego";"Coordenadoria da Mulher e da Diversidade Humana";;"(83) 99128-8792";"Rua Horacio Ferreira nº 167 Centro.  Sossego/PB. Cep: 58.177.000";"Municipal";"Nordeste";"22/07/2015 (sec. Estadual PB)"
;"PB";"Várzea";"Coordenadoria  de Políticas Publicas para as Mulheres";;"(83) 99955-1290 / 3469-0223 (83) 99987-9663";"Rua Manoel Dantas de Medeiros, 190. Centro. Várzea/PB. CEP: 58.620-000";"Municipal";"Nordeste";29/12/2014
;"PB";"Mãe D'Água";"Coordenadoria  de Políticas para Mulheres";"secassistenciasocial@maedagua.pb.gov.br";"(83) 3428-1039 / 3428-1000 / 98117-9769";"Rua Luiz Furtado de Figueiredo, nº 52. Centro. MãeD'Água/PB CEP: 58.740-000";"Municipal";"Nordeste";"08/01/2015 (inf. Ligue 180)"
47;"Paraíba";"Todas";;;;;;;
;"PE";"ESTADUAL";"Secretaria Especial da Mulher ";"secmulher@secmulher.pe.gov.br";"(81) 3183-2950/53 /77 - Beatriz/ 9488-3633 ";"Cais do Apolo, nº 222 - 4º/5º andar - Bairro do Recife - Recife/PE  - CEP: 50.030-905";"Estadual";"Nordeste";
;"PE";"RECIFE ";"Secretaria Municipal da Mulher";"secretariadamulher@recife.pe.gov.br   natalyqueiroz@recife.pe.gov.br
fernandabatista@recife.pe.gov.br";"   (81) 3355-9494/ 81. 99122-8498 (gestora)";"Av. Cais do Apolo, 925 - 8º andar - Bairro do Recife - Recife/PE - CEP: 50030-230";"Capital";"Nordeste";
;"PE";"Abreu e Lima";"Coordenadoria  da Mulher";;"81) 8672.4424 – Cel. da Gestora /(81) 3542.1061 – Coordenadoria  da Mulher ";"AvenidaBrasil, 10 sala 10 2º andar Predio da CDL. Matinha. Centro – Abreu e Lima CEP: 53.580-020";"Municipal";"Nordeste";30/12/2014
;"PE";"Afogados de Ingazeira";"Coordenadoria  de Políticas para a Mulher ";;"(87) 9 9629-4274";"Praça Monsenhor Alfredo de Arruda Câmara, nº 20 – Centro.  Afogados da Ingazeira. CEP: 56800-000                                                                                          CEP: 56800-000";"Municipal";"Nordeste";
;"PE";"Afrânio";"Secretária Municipal de Des. Social e Políticas para Mulheres";"secmulher.afranio@bol.com.br secsocial_afranio@hotmail.com monicapvasconcelos@hotmail.com jeisaarruda@hotmail.com";"(87) 3862.6037 - Prefeitura (87) 3868.1199 - Secretaria da Mulher (87) 8804.3948 – Celular da Gestora ";"Rua Coronel Clemetino Coelho, nº 203. Centro, Afrânio - PE. CEP: 56.360-000.";"Municipal";"Nordeste";
;"PE";"Agrestina";"Secretaria da Mulher ";"Secretariamulheragrestina@gmail.com";"(81) 3744.1103 / (81) 9949.0145 - Celular da Gestora";"Rua Coronel Manoel Alves, nº 110 Centro. CEP: 55.495-000";"Municipal";"Nordeste";
;"PE";"Água Preta";"Secretaria de Políticas Públicas para Mulheres, Juventude, Cultura, Esporte, Lazer e Meio Ambiente";"coordmulheraguapreta@hotmail.com ";"(81) 3681.1498 - Prefeitura(81) 3681.1051 - Secretaria da Mulher / (81) 8623.4236 - Celular da Gestora ";"Rua Davi Madeira, nº 3876, Centro Água Preta/PE. CEP: 55.555-000.";"Municipal";"Nordeste";14/4/2014
;"PE";"Águas Belas";"Assessoria Especial para os Assuntos da Mulher";;" (87) 3855.2908 / (87) 9902.2841 - Celular da Gestora";"Rua Cleto Campelo, nº 25 - Centro - Águas Belas/PE - CEP: 55340-000";"Municipal";"Nordeste";
;"PE";"Alagoinha";"Coordenadoria  da Mulher ";"Coordenadoria damulher.alagoinhape@hotmail.com ";"(87) 3839.1156 - Prefeitura (87)9164.6452/8868.7079-Celular da gestora";"Praça Barão do Rio Branco, nº 153. Centro - Alagoinha/PE - CEP: 55.260-000. ";"Municipal";"Nordeste";
;"PE";"Aliança";"Coordenadoria  da Mulher";;"(81)3637.1406-Secretaria de Ação Social  (81)9420.4592-(G)";"Rua Domingos Braga,s/nº, Centro. Aliança/PE CEP:  55.890-970";"Municipal";"Nordeste";30/12/2014
;"PE";"Altinho";"Coordenadoria  da Mulher";"mulher@altinho.pe.gov.br";"(81) 3739.1118 - Prefeitura - (81) 9502.8642 - Celular da Gestora";"Rua Barão de Contendas Nº135, Centro Altinho/PE.CEP: 55490-000";"Municipal";"Nordeste";14/4/2014
;"PE";"Amaraji";"Coordenadoria  da Mulher ";;"81-35532380 - 81-97533426";"Rua 23 de junho, s\nº Centro. Amajari/PE. CEP: 55.515-000";"Municipal";"Nordeste";
;"PE";"Angelim";"Coordenadoria  da  Mulher ";"cdm.angelim@hotmail.com";"(87) 3788.1156 R-217 – Coordenadoria  da Mulher (87) 9103.3683 - Celular da Gestora (87) 9131.3992 - Assessora  (87) 9153.3937 – Andreia Matos – Apoio técnico";"Rua Sérgio Loureto, 59, Centro, Angelim/PE. CEP: 55.430.000 ";"Municipal";"Nordeste";
;"PE";"Araçoiba";"Secretaria da Mulher ";"secmulheraracoiaba-pe@hotmail.com";"(81) 3543-8545/8432 / 3543-8300 / (81) 9100.6470   (assessor)";"Avenida Marechal Nilton Cavalcante, 235 B. Quinze. Centro. CEP: 53.690-000";"Municipal";"Nordeste";30/12/2014
;"PE";"Araripina";"Coordenadoria  da Mulher ";"secmulher.araripina@hotmail.com vaneciamaciel@hotmail.com ";"(87) 9941.4679 - Celular da Gestora (87) 9142.1447 - Celular da Gestora (87) 3873.1417 ou 4924 - Secretaria  (87) 9999.8401 – Vanécia da Costa – Assessora";"Rua Francisco Ramos Nogueira, 199 – Centro, Araripina / PE. CEP: 56280-000";"Municipal";"Nordeste";
;"PE";"Barra de Guarabira";"Coordenadoria  da Mulher ";;"(81) 3758.1145  (81) 3758.1145 – Prefeitura(81) 8857.1347/9144.6071 – Celular da gestora";"Rua Olimpio Nunes Couto (antiga escola David Gonçalves, s/n). Centro. Barra do Guabiraba/PE CEP: 55.690-000.";"Municipal";"Nordeste";
;"PE";"Barreiros";"Secretaria da Mulher";"coord.mulher@barreiros.pe.gov.br ";" (81) 3675.1156 - Prefeitura -  (81) 9232.1624/87523330 ";"Praça do Rosário, s/n°, Centro- Barreiros/PE. CEP: 55.560.00";"Municipal";"Nordeste";
;"PE";"Belém de Maria";"Coordenadoria  Municipal da Mulher";"assistenciasocial@hotmail.com ";"81) 3686.1090, r-224-Coordenadoria  da Mulher (81) 9144.7665 – Celular de Gestora";"Rua João Pessoa, nº10. Centro.Belém Maria/PE. CEP: 55.440-000.";"Municipal";"Nordeste";
;"PE";"Belém do São Francisco";"Coordenadoria  da Mulher";"gabinete@belemdosaofrancisco.pe.gov.br ";"Fones: (87) 3876.1190 Prefeitura ";"Praça Cel João Alves, nº 49 b. Centro. Belém de São Francisco/PE. CEP:56.440-000";"Municipal";"Nordeste";
;"PE";"Belo Jardim";"SecretariaEspecial da Mulher";"secmulherbj@hotmail.com";"(81) 3726.8716 - Secretaria da Mulher (81) 9356.9673 - Celular da Gestora - (81) 3726.8711 - Prefeitura";"Cel. Adjar Maciel nº 130. Bairro: Edson Mororó - Belo Jardim/ PE. CEP: 55.150-000";"Municipal";"Nordeste";
;"PE";"Betania";"Coordenadoria  da Mulher ";"Coordenadoria mulherbetania@hotmail.com";"(87) 3852-1333 87) 3852.1333 - Secretaria de Assistência Social";"Rua Senador Paulo Guerra, s/n. Centro. CEP: 56.670-000";"Municipal";"Nordeste";
;"PE";"Bezerros";"Coordenadoria  da Mulher ";"Coordenadoria mulher.bezerros@gmail.com ";"(81) 3728.6700/ 6722/6713 - Pref./ 81 9971-3291 (gestora) - (81) 3728.6714 - Secretaria de Ação Social - (81) 9501.2625 - Celular da Gestora";"Av. Major Aprígio da Fonseca, N° 417 - Bairro: São Sebastião Bezerros-PE Cep: 55660-000.";"Municipal";"Nordeste";
;"PE";"Bodocó";"Coordenadoria  da Mulher ";;"(87) 9917.2656 - Celular da Gestora  (87) 3878.1191 - Secretaria de Desenvolvimento Social  (87) 3878-1156 - Coordenadoria  (87) 9646.3553 - Celular da Secretária de Ação Social";"Av. Floriano Peixoto. 78. Centro  Bodocó/PE CEP: 56.220-000";"Municipal";"Nordeste";
;"PE";"Bom Conselho";"Coordenadoria  da Mulher ";"gloriacavalcante64@hotmail.com ";"(87) 3771.2425 / (87) 9926.0004 - Celular da Gestora";"Rua Joaquim Nabuco, n º 122. Centro. Bom Conselho/PE -  CEP: 55.330-000";"Municipal";"Nordeste";
;"PE";"Bom Jardim";"Coordenadoria  da Mulher ";"coomulherbomjardim@gmail.com";"(81) 3638.1156 R. 238 / 9961.4440 - Celular da Gestora";"Rua Manoel Augusto, s/n. Noelândia. Bom Jadim/PE - CEP: 55730-000";"Municipal";"Nordeste";
;"PE";"Bonito";"Coordenadoria  da Mulher ";;"(81) 3737-3068 (81) 9986.7400/9537.7950/9434.7112 - Celular da Gestora ";"Rua Mizael Galindo.  s/n. Centro. Antigo prédio da delegacia. Bonito/PE. CEP: 55.680-000.";"Municipal";"Nordeste";
;"PE";"Brejão";"Coordenadoria  da Mulher ";"Secretariadeassistenciabrejao@gmail.com; cmulherbrejao@gmail.com; prefmbrejaoronaldo@hotmail.com";"(87) 3789.1156 R. 216 - Prefeitura (87) 8122.9879 – Celular da Gestora";"Rua Francisco Pereira Lopes, 191. Centro. Brejão/PE. CEP: 55.325-000.";"Municipal";"Nordeste";
;"PE";"Brejinho";"Coordenadoria  da Mulher ";;"(87) 3850.1156 R.: 222 / (87) 9145.7553- Celular da Gestora ";"Rua Severino da Costa Nogueira, nº 153. Centro, Brejinho/PE - CEP: 56.740-000.";"Municipal";"Nordeste";
;"PE";"Brejo da Madre de Deus";"Coordenadoria  de Políticas para a Mulher ";;"(81) 99819-8556";;"Municipal";"Nordeste";
;"PE";"Buenos Aires";"Coordenadoria  da Mulher ";"pmbaires@gmail.com";"(81) 3647.1011 Coord. da Mulher (81) 99003076 - Celular da Gestora 9477.3646 – Maria de Lourdes - assessora";"PE 59, km 01, nº 32, Centro. Buenos Aires/PE. CEP: 55.845-000";"Municipal";"Nordeste";30/12/2014
;"PE";"Buíque";"Coordenadoria  da Mulher ";"coord.mulherbuique@yahoo.com.br";"(87) 3855.2908 – Secretaria de Ação Social- (87) 9970.1048- Celular da gestora";"RUA João Santos s/n. Centro. Buíque/PE - CEP: 56.520-000";"Municipal";"Nordeste";
;"PE";"Cabo de Santo Agostinho";"Secretaria Executiva da Mulher";"secmulhercabo@hotmail.com /maria.tereza@cabo.pe.gov.br ";"(81) 3524.9062 (81)3524-9107 /(81)8758-5833";"Praça Ministro André Cavalcanti, s/nº. Centro.  Cabo de Santo Agostinho/PE. CEP: 54505-904";"Municipal";"Nordeste";29/12/2014
;"PE";"Cabrobó";"Secretaria da Mulher ";;"(87) 3875.1632 - Prefeitura - (87) 9994.9403/91007.8204 ";"Praça José Caldas Cavalcante. s/n.Centro. CEP:56.180-000";"Municipal";"Nordeste";
;"PE";"Cachoeirinha";"Coordenadoria  da Mulher";;"(81)  3742-1482 / 9864-1100 / 9637-7458";"Rua 17 De Dezembro Nº 97. Centro. Cachoeirinha/PE.  CEP: 55.380-000";"Municipal";"Nordeste";
;"PE";"Caétes";"Coordenadoria  da Mulher ";"secadmpmcaetes@hotmail.com ";"(81) 3783.1126 - Prefeitura (87) 9927.5649 – Celular da Gestora";"Avenida Luiz Pereira Junior, 23, Centro, Caetés/PE. CEP: 55.360-000  ";"Municipal";"Nordeste";
;"PE";"Calçado";"Coordenadoria  da Mulher";"Coordenadoria damulher@calcado.pe.gov.br";"(87) 3793.1255 - Prefeitura - (87) 8105.6918/81218740 - Celular da Gestora";"Rua Dantas Barreto, n º 133. Centro, Calçado / PE CEP: 55.375-000.";"Municipal";"Nordeste";30/9/2014
;"PE";"Calumbi";"Coordenadoria  da Mulher ";"ev.conseps@hotmail.com";"(87) 3845.1111 / 1139 - Prefeitura (87) 8852.7927 - Celular da Gestora (87) 3845.1166 - Secretaria de Ação Social";"Rua Lourival Antônio Simões, s\n.  Calumbi/PE - CEP: 56.930.000";"Municipal";"Nordeste";
;"PE";"Camaragibe";"Coordenadoria  da Mulher";"eliane.alves@comaragibe.gov.br";"(81) 8595.3070/ 9532.7577-Celular da Gestora";"Rua Ersina Lapenda, 109,  CS - 109 Timbi  Camaragibe/PE. CEP: CEP: 54.750-000";"Municipal";"Nordeste";30/9/2014
;"PE";"Camocim de São Félix";"Coordenadoria  da Mulher";;"(81) 3743.1156/1246-Prefeitura ";"Praça São Félix, nº 20.Centro. Camocim de São Félix/PE. CEP:55.665-000";;;
;"PE";"Camutanga";"Coordenadoria  da Mulher ";;"(81)3652-1162 (81) 9494.2894 / )8491-1430 (G)";"Rua Antonio Bento Nogueira, s/n. Alto Santa Terezinha. Camutanga/PE CEP: 55.930.000.";"Municipal";"Nordeste";30/12/2014
;"PE";"Canhotinho";"Coordenadoria  da  Mulher ";"crasscanhotinho@yahoo.com.br ; secascanhotinho@yahoo.com.br";"(87) 3781.1144 - Prefeitura (87) 3781.1314 - Coordenadoria  da Mulher (81) 9986.2282 - Celular da Gestora (87) 9951.1542 – Elizabete Nunes ";"Rua Amapá, nº 05. Centro. Canhotinho/PE. CEP: 55.420-000";"Municipal";"Nordeste";
;"PE";"Capoeiras";"Coordenadoria  da Mulher ";"pmcapoeiras@hotmail.com ";"(87) 3796.1098 / (87)9625.3008";"Avenida 31 de março, nº 87,  Capoeiras/PE - CEP: 55365-000";"Municipal";"Nordeste";
;"PE";"Carnaíba";"Diretoria da Mulher ";;"(87) 3854.1156. R-227 - Prefeitura - (87) 9968.6627 (81) 9836.2010/8543.8377 - Celular da Gestora";"Rua José Martins, nº 252. Centro - Carnaíba/PE  CEP: 56820-000.";"Municipal";"Nordeste";
;"PE";"Carnaubeira da Penha";"Secretaria da Mulher e da Juventude";;"(87) 3877.8156 R. 37 - Prefeitura (87) 8805.1481(87) 8851.8850 - Celular da Gestora ";"Rua Amerquídea Lopes, nº 57. Centro. CEP: 56.420-000.";"Municipal";"Nordeste";
;"PE";"Carpina";"Secretaria da Mulher";"secmulhercarpinense@gmail.com";"(81) 3621.3602 (81)9836-2010 (81)8543-8377";"Rua Gercina Carneiro, 623, Bairro do Cajá, Carpina/PE. CEP: 55.816-410";"Municipal";"Nordeste";
;"PE";"Caruaru";"SecretariaEspecial da Mulher";"semcaruaru@gmail.com";"(81) 3721-7445 / 8639-1293 / 8648.1940 / 3721.7445 – Chefe de Gabinete – Dayane Santos Carvalho ";"Av. Rio Branco, 315 2º andar, Bairro Nossa Senhora das Dores - Caruaru/PE - CEP: 55.004-180.";"Municipal";"Nordeste";
;"PE";"Casinhas";"Coordenadoria  da Mulher ";"coord.mulhercasinhas@hotmail.com";"(81) 3634.6952 - Secretaria de Ação Social - (81)8221.0901 - Celular da Gestora";"Rua Severino Augusto de Miranda, s/n. - Casinhas/PE -  CEP: 55755-000.";"Municipal";"Nordeste";
;"PE";"Catende";"Coordenadoria  da Mulher ";"Coordenadoria damulher.catende@gmail.com";" (81) 3673.1315 - Gabinete do Prefeito  (81)9766-8840/8831-2325";"Praça Costa Azevedo, 37. Centro CEP: 55.400-000";"Municipal";"Nordeste";
;"PE";"Cedro";"Coordenadoria  da Mulher ";;"(87) 3889.1156/1168 - Prefeitura (87) 9139.7028 – Celular da gestora (87) 9109.1320 – Márcia Mariano (Secretária de Ação Social) (87) 9110.5864/9109.1994 – 1ªdama – Marli";"Rua Sete de Setembro, nº 68 . Centro. Cedro/PE. CEP: 56.130-000";"Municipal";"Nordeste";
;"PE";"Chã de Alegria";"Coordenadoria  da Mulher ";"mulheresperanca.chadealegria@gmail.com";"(81) 3581.1504 /9900-3076 / 9805-7586 Celular da Gestora ";"Rua José Trajano Lopes nº 54.  Augusto David. Chã de Alegria/PE. CEP: 55.636-000";"Municipal";"Nordeste";
;"PE";"Chã Grande";"Coordenadoria  da Mulher ";"mulher.chagrande@live.com";"(81) 3537.1259/(81) 9713.0646- Celular da Gestora";"Avenida São Jorge, nº 29. Centro Chã Grande/PE-  CEP: 55.036-000";"Municipal";"Nordeste";
;"PE";"Condado";"Coordenadoria  da Mulher ";;"(81) 3642.1031 - Prefeitura (81) 9819.7071";"Praça 7 de setembro, nº 372, Centro - Condado/PE. CEP: 55.940.000";"Municipal";"Nordeste";"30/12/20014"
;"PE";"Correntes";"Coordenadoria  de Políticas para a Mulher ";;"87) 9 9920-9550/ 9 8155-2580";"Rua 4 de Outubro, nº 54 Correntes/PE CEP: 55.315-000";"Municipal";"Nordeste";
;"PE";"Cortês";"Coordenadoria  da Mulher ";;"(81) 3687.1151 - Prefeitura - (81) 8509.1125";"Rua Cel. José Belarmino, nº 23. Centro. CEP: 55.525-000";"Municipal";"Nordeste";
;"PE";"Cumaru";"Coordenadoria  da Mulher ";"Coordenadoria damulhercumaru@outlook.com";"(81) 3654.1156 – Prefeitura (81) 3644.1146 – Coordenadoria  da Mulher (81) 8143.5394 - Celular da Gestora";"Rua São Vicente de Paula, s/n°, Centro, Cumaru. CEP: 55.655-000.";"Municipal";"Nordeste";
